dist,n,alg,time_mean,time_std,time_min,time_max,time_cv,cost_mean,cost_std,cost_min,cost_max
"uniform(0.0,1.0)",140,prim,0.004783203220003946,0.00045822056284324604,0.0038567589999729,0.0066864189993793,0.09579784545363054,1.20538332960601,0.11355230261737867,0.971926439102947,1.5298615784269711
"uniform(0.0,1.0)",140,kruskal,0.00746990650001857,0.0010664372225764123,0.0057760240006246,0.0116390040002443,0.1427644673428993,1.2053833296060097,0.1135523026173787,0.971926439102947,1.5298615784269725
"uniform(0.0,1.0)",150,prim,0.005091864109972406,0.00021975282021362123,0.0044525140001496,0.0057114210003419,0.043157636470155546,1.2118911839697888,0.1043935399480162,0.9773134670264154,1.4610686619186506
"uniform(0.0,1.0)",150,kruskal,0.007804735879963071,0.0011365268680375777,0.0063184900000123,0.0119893319997572,0.14562015749377996,1.2118911839697888,0.10439353994801626,0.9773134670264154,1.4610686619186528
"uniform(0.0,1.0)",160,prim,0.005797561449990044,0.00024017345478785583,0.0052448749993345,0.0069883470005152,0.041426633742410485,1.208771672021426,0.11125728787789776,0.9376489289796116,1.582681820853424
"uniform(0.0,1.0)",160,kruskal,0.008970827860030063,0.0013047156439941392,0.0074683029997686,0.0174889909994817,0.14543982610650236,1.208771672021426,0.1112572878778977,0.9376489289796116,1.5826818208534237
"uniform(0.0,1.0)",170,prim,0.006224403179967293,0.0003042798205125848,0.0056183910000982,0.0075691550000556,0.04888497928474224,1.2026828419282147,0.09808295218067685,1.008961998301198,1.5315280957981845
"uniform(0.0,1.0)",170,kruskal,0.008385491069993756,0.0012769233023183673,0.0070603549993393,0.0140713999999206,0.15227770105052632,1.2026828419282147,0.09808295218067693,1.008961998301198,1.5315280957981847
"uniform(0.0,1.0)",180,prim,0.006929105330100306,0.00028260084975376305,0.0062488570001733,0.0086066620006022,0.04078460873240501,1.2036921747814728,0.08193496780425392,0.9843812332135364,1.3731970839993943
"uniform(0.0,1.0)",180,kruskal,0.010106095089977264,0.0008356905048548856,0.0081621160006761,0.0120213199998033,0.08269173181278326,1.2036921747814728,0.08193496780425397,0.9843812332135364,1.3731970839993943
"uniform(0.0,1.0)",190,prim,0.007639209140033874,0.0002425607497564126,0.0069650900004489,0.0090179629996782,0.031752076073589076,1.1886662675642432,0.09083537743830858,0.9643784859079936,1.3887182777566736
"uniform(0.0,1.0)",190,kruskal,0.011379060450053612,0.0006647802642108215,0.0101806970005782,0.0137520120006229,0.058421366784081843,1.1886662675642432,0.09083537743830863,0.9643784859079936,1.3887182777566744
"uniform(0.0,1.0)",200,prim,0.008288010209962471,0.0002671605105559814,0.0073615840001366,0.0091232159993523,0.03223457787670741,1.2026660064834684,0.08809222370319195,0.993379232646298,1.4129379222467202
"uniform(0.0,1.0)",200,kruskal,0.01246471513002684,0.0007525471092919121,0.0107673729999078,0.0147111549995315,0.060374192385597804,1.2026660064834684,0.08809222370319207,0.993379232646298,1.4129379222467209
"uniform(0.0,1.0)",210,prim,0.008709652169964053,0.00045290305522720567,0.0078141620006135,0.0103942050000114,0.05200013116357032,1.1973116345199954,0.09351229095953699,0.9688336555984252,1.43354855459528
"uniform(0.0,1.0)",210,kruskal,0.013041932880032579,0.0012570395121691157,0.0111510149999958,0.0178278659996067,0.09638444881844657,1.1973116345199957,0.09351229095953698,0.9688336555984252,1.4335485545952795
"uniform(0.0,1.0)",220,prim,0.009577280230014319,0.0006324275447309896,0.0083589309997478,0.0114301749999867,0.06603414847871106,1.2006015051692236,0.08221592272412426,0.9774606090905112,1.383088147637051
"uniform(0.0,1.0)",220,kruskal,0.01442623023992378,0.0011777374070694976,0.0129105519999939,0.0203848609999113,0.08163861157644466,1.2006015051692236,0.08221592272412424,0.9774606090905112,1.3830881476370498
"uniform(0.0,1.0)",230,prim,0.010735237079998064,0.0003461473684218891,0.0094543380000686,0.0111206339997806,0.03224403577139738,1.18557438870807,0.0912509333516122,0.9788945768014988,1.402003611176336
"uniform(0.0,1.0)",230,kruskal,0.0153996812900004,0.0005011822962627698,0.0145571530001689,0.0173093570001583,0.03254497848524999,1.1855743887080699,0.0912509333516122,0.9788945768014988,1.4020036111763363
"uniform(0.0,1.0)",240,prim,0.011219561810021284,0.000830744283446116,0.0100554700002248,0.0156133070004216,0.07404427173832202,1.214898331473539,0.09415452388852223,0.9996020327502468,1.4051121149514487
"uniform(0.0,1.0)",240,kruskal,0.017638714669938004,0.0017109697838644255,0.0164084620000721,0.0294153260001621,0.09700081983753973,1.2148983314735393,0.09415452388852219,0.9996020327502468,1.4051121149514487
"uniform(0.0,1.0)",250,prim,0.012338175719996753,0.0006561491631523809,0.0109558069998456,0.016011828000046,0.05318040349262861,1.2012788031687505,0.07852520005554553,1.0107964018734772,1.3545644411179143
"uniform(0.0,1.0)",250,kruskal,0.019909751110026217,0.0016757793972767122,0.0177420999998503,0.0309116270000231,0.0841687767976576,1.2012788031687505,0.07852520005554549,1.0107964018734774,1.354564441117915
"uniform(0.0,1.0)",260,prim,0.01356881109001729,0.0005380896112911403,0.012066018999576,0.0155387859995244,0.03965635660496579,1.2048225802451138,0.082806402805327,1.0207340700811431,1.3887448401086848
"uniform(0.0,1.0)",260,kruskal,0.021360270889963385,0.0011534540782546043,0.0196626220003963,0.0258916439997847,0.053999974260466016,1.2048225802451136,0.08280640280532701,1.0207340700811431,1.3887448401086848
"uniform(0.0,1.0)",270,prim,0.014538872049988596,0.0007931522317034961,0.013140402999852,0.0209931879999203,0.054553904111434716,1.1909210581029028,0.07928170629205342,1.0104000037401368,1.3721589946296733
"uniform(0.0,1.0)",270,kruskal,0.023558099410010937,0.0013055652690170095,0.0218125770006736,0.0295896529996753,0.05541895576101584,1.1909210581029028,0.07928170629205356,1.0104000037401368,1.372158994629674
"uniform(0.0,1.0)",280,prim,0.015394953849963667,0.0005788997430549903,0.0141744869997637,0.0182474789999105,0.03760321392950174,1.2011385620514892,0.08093943953469486,0.9495794301214902,1.380010869499927
"uniform(0.0,1.0)",280,kruskal,0.02469374937998505,0.00098399822320168,0.0231578089997128,0.0273549099993033,0.039848068758616184,1.2011385620514894,0.08093943953469483,0.9495794301214902,1.380010869499927
"uniform(0.0,1.0)",290,prim,0.01688636565000702,0.0008533966064027875,0.0151829409996935,0.02019272599955,0.050537612656897116,1.1984137490272135,0.08516379629695997,0.9804486396652632,1.5076563872170734
"uniform(0.0,1.0)",290,kruskal,0.028237186289998092,0.0017338620406283738,0.025443186999837,0.0380078110001704,0.0614034990179785,1.1984137490272135,0.08516379629695989,0.9804486396652632,1.5076563872170723
"uniform(0.0,1.0)",300,prim,0.01766858435998979,0.0007765381346948599,0.0162567650004348,0.0198497299998052,0.04395021801821981,1.2002476982033405,0.07490962359499044,1.018330223943037,1.373227684853609
"uniform(0.0,1.0)",300,kruskal,0.03110455635999638,0.0017921786592061731,0.028188897000291,0.0359411079998608,0.057617882038372266,1.2002476982033405,0.07490962359499044,1.0183302239430367,1.373227684853608
"gamma(3.141592653589793,2.718281828459045)",10,prim,2.7966960051344358e-05,2.186444254487244e-06,2.5353000637551304e-05,3.7644999792973977e-05,0.078179546524655,30.278000352257905,5.048895819708992,20.15257582683893,46.292683702681565
"gamma(3.141592653589793,2.718281828459045)",10,kruskal,2.090588001010474e-05,2.256753026051897e-06,1.850900025601732e-05,3.3803999940573703e-05,0.10794824350666456,30.278000352257905,5.048895819708992,20.15257582683893,46.292683702681565
"gamma(3.141592653589793,2.718281828459045)",20,prim,9.033821993398212e-05,3.0968903076677644e-06,8.541700026398757e-05,0.0001050430000759,0.034281064093701734,46.739190466830266,5.186459303700112,35.027654101284966,63.17430786148422
"gamma(3.141592653589793,2.718281828459045)",20,kruskal,7.406764991173986e-05,5.1966867674008995e-06,6.816599943704205e-05,9.680099992692703e-05,0.07016135618712556,46.739190466830266,5.186459303700111,35.027654101284966,63.17430786148421
"gamma(3.141592653589793,2.718281828459045)",30,prim,0.000194553979890717,7.648100204386459e-06,0.0001857799998106,0.0002413049996903,0.03931094192307182,60.380750877559606,4.568327556915702,49.804945962000986,71.20108295730165
"gamma(3.141592653589793,2.718281828459045)",30,kruskal,0.00016982779998211096,8.322495614435965e-06,0.0001578439996592,0.0002081990005535,0.049005496245683136,60.380750877559606,4.5683275569157,49.804945962000986,71.20108295730167
"gamma(3.141592653589793,2.718281828459045)",40,prim,0.000339441790001681,1.4056834253016584e-05,0.0003197379992343,0.0003749130000869,0.041411619509038565,72.08298173487665,5.554470668427951,57.03494027542845,94.97507667923855
"gamma(3.141592653589793,2.718281828459045)",40,kruskal,0.000304607280022491,1.1410671771980608e-05,0.0002843980000761,0.0003477449999991,0.03746027268664783,72.08298173487665,5.554470668427951,57.03494027542844,94.97507667923855
"gamma(3.141592653589793,2.718281828459045)",50,prim,0.000545919299975091,8.363242381568936e-05,0.000453904999631,0.0013110099998812,0.15319558004178513,81.93115544438662,5.934456678042974,68.40499081775758,104.4834093399136
"gamma(3.141592653589793,2.718281828459045)",50,kruskal,0.000516182530000108,7.081396062262526e-05,0.0004488759996092,0.0008879739998519,0.13718782893061188,81.93115544438662,5.934456678042975,68.40499081775758,104.4834093399136
"gamma(3.141592653589793,2.718281828459045)",60,prim,0.0007168854499649979,2.5256349462256797e-05,0.0006455519996961,0.0007608620007886,0.03523066267210465,93.76226815367508,4.959774616652141,82.65980158669831,109.34120565550602
"gamma(3.141592653589793,2.718281828459045)",60,kruskal,0.0007071668699881631,6.171300872473453e-05,0.0006347260004986,0.0008686979999765,0.08726795802208255,93.76226815367508,4.9597746166521395,82.6598015866983,109.341205655506
"gamma(3.141592653589793,2.718281828459045)",70,prim,0.0009746174200153661,4.2180490285894626e-05,0.0009020130000862,0.0011944420002691,0.043279023563142956,103.26018856450064,5.702299263108539,90.34636819131744,118.11516158930782
"gamma(3.141592653589793,2.718281828459045)",70,kruskal,0.0009500168399426442,7.209102941546805e-05,0.0008670919996802,0.0014008970001668,0.07588394898328374,103.26018856450064,5.7022992631085385,90.3463681913175,118.1151615893078
"gamma(3.141592653589793,2.718281828459045)",80,prim,0.001399421119976927,0.00012128111722439921,0.0012313890001678,0.0020199780001348,0.08666520427131959,112.47762231777322,5.3815865648214505,98.80495720568858,125.63957018871284
"gamma(3.141592653589793,2.718281828459045)",80,kruskal,0.001517506949976403,0.000164373471223889,0.0013239300005807,0.0020845819999522,0.10831810109762265,112.47762231777322,5.381586564821454,98.80495720568852,125.6395701887128
"gamma(3.141592653589793,2.718281828459045)",90,prim,0.0017324353099410872,9.539561307335378e-05,0.0015521049999733,0.0021342400004868,0.05506445898784976,121.10251098008926,4.850787974924444,109.26187549393428,132.22436328457113
"gamma(3.141592653589793,2.718281828459045)",90,kruskal,0.0019130299199877701,0.00010956602840752712,0.0017400500000803,0.0023927259999254,0.0572735571267111,121.10251098008926,4.850787974924448,109.2618754939343,132.22436328457113
"gamma(3.141592653589793,2.718281828459045)",100,prim,0.00206225075002289,0.00010097020607433532,0.0018828080001185,0.0024474829997416,0.048961168312444354,129.46853993648716,5.587251673905415,116.05378363949008,144.26653690870205
"gamma(3.141592653589793,2.718281828459045)",100,kruskal,0.002347685560043786,0.0002087226946598956,0.0021275349999996,0.0040685210005904,0.08890572835316275,129.46853993648716,5.587251673905412,116.05378363949004,144.2665369087021
"gamma(3.141592653589793,2.718281828459045)",110,prim,0.002469927670017515,0.00011865969678276766,0.0022648450003543,0.0030526650007232,0.04804176989600923,137.9849195232563,5.581899508915677,125.79800988681473,152.20120079350886
"gamma(3.141592653589793,2.718281828459045)",110,kruskal,0.0028962630699788396,0.0002773658487574209,0.0025203280001733,0.004173633999926,0.09576680089334819,137.9849195232563,5.581899508915681,125.79800988681475,152.2012007935089
"gamma(3.141592653589793,2.718281828459045)",120,prim,0.0028025361499748637,0.00017536210888166633,0.0025724999995873,0.0041954950002036,0.06257264830758354,146.23407363593745,5.2058607460395265,131.60018797803718,157.73915369012278
"gamma(3.141592653589793,2.718281828459045)",120,kruskal,0.0033332611700097447,0.0001736079409568404,0.0030196299994713,0.0045091560004948,0.052083509842804444,146.2340736359375,5.205860746039531,131.60018797803718,157.73915369012278
"gamma(3.141592653589793,2.718281828459045)",130,prim,0.0033253550700191653,9.643751851883327e-05,0.0030244489998949,0.0039060690005499,0.02900066804543596,153.65713265348012,6.268978015256492,141.06787550391667,169.77739832075264
"gamma(3.141592653589793,2.718281828459045)",130,kruskal,0.003904563309924876,0.00031024360101411817,0.003597365999667,0.0059138940005141,0.07945667066673515,153.65713265348012,6.268978015256497,141.0678755039166,169.7773983207526
"gamma(3.141592653589793,2.718281828459045)",140,prim,0.003785674890023023,0.00014184208696003064,0.0034874339999078,0.0041109849998974,0.0374681109922696,161.3958462020435,6.049501239911897,148.80115086802596,180.11747447765717
"gamma(3.141592653589793,2.718281828459045)",140,kruskal,0.004432172030037638,0.00020650124022972356,0.004182225000477,0.0060361180003383,0.04659143165703565,161.3958462020435,6.049501239911888,148.8011508680259,180.11747447765708
"gamma(3.141592653589793,2.718281828459045)",150,prim,0.0043322647400327215,0.00016425493979234653,0.0039607549997526,0.004788176999682,0.03791433572249925,168.5599020701169,5.948064019304722,150.84807996766042,185.771274393918
"gamma(3.141592653589793,2.718281828459045)",150,kruskal,0.005195875529925568,0.00027540037230461674,0.0048774349997984,0.0072760270004437,0.053003650822359465,168.5599020701169,5.948064019304725,150.8480799676604,185.77127439391788
"gamma(3.141592653589793,2.718281828459045)",160,prim,0.004995769130036884,0.00010622689352786435,0.0045289919999049,0.0054250679995675,0.021263371217292437,175.9407032770171,5.785906803687302,160.9525516365171,193.60145901208367
"gamma(3.141592653589793,2.718281828459045)",160,kruskal,0.006047065570028236,0.0004482109307976657,0.0055703399993944,0.0091488480002226,0.07412040197136027,175.9407032770171,5.785906803687299,160.95255163651726,193.60145901208367
"gamma(3.141592653589793,2.718281828459045)",170,prim,0.005613921980029715,9.604624775642195e-05,0.0050965999998879,0.0058753410003191,0.017108582573481645,182.97640958213674,5.745320575772938,166.00030571264145,197.2294481104258
"gamma(3.141592653589793,2.718281828459045)",170,kruskal,0.006874822830022773,0.000256226351443392,0.0065018260002034,0.0083327410002311,0.03727024794361766,182.97640958213674,5.745320575772941,166.0003057126413,197.2294481104257
"gamma(3.141592653589793,2.718281828459045)",180,prim,0.006232343840038033,0.0003563795542525867,0.0057290209997518,0.0087260230002357,0.05718226776307193,189.72459387186208,6.411930695539369,175.06170642596896,205.75709598267096
"gamma(3.141592653589793,2.718281828459045)",180,kruskal,0.007987122390040851,0.0011286487530694663,0.0072035309995044,0.014423405999878,0.1413085586965312,189.72459387186208,6.411930695539372,175.06170642596896,205.75709598267105
"gamma(3.141592653589793,2.718281828459045)",190,prim,0.0069652993200178944,0.0002698264773278687,0.0062779110003248,0.007847615999708,0.03873867653503447,197.12016797702992,6.258723908909921,183.77636633942964,212.5548919651285
"gamma(3.141592653589793,2.718281828459045)",190,kruskal,0.008836179409990968,0.00047796167485542713,0.0082491400007711,0.0111107869997795,0.054091440732292204,197.12016797702992,6.258723908909908,183.7763663394296,212.55489196512852
"gamma(3.141592653589793,2.718281828459045)",200,prim,0.00795901016997045,0.00044365545791310435,0.0070543480005653,0.0096512929994787,0.05574254190389501,203.50428554044782,5.413903188897138,185.7260485322367,216.37501103913
"gamma(3.141592653589793,2.718281828459045)",200,kruskal,0.01049807340001275,0.0010074677685004115,0.0093476890006058,0.0142881920000945,0.0959669198444724,203.50428554044782,5.413903188897128,185.72604853223675,216.37501103913
"gamma(3.141592653589793,2.718281828459045)",210,prim,0.008750280450030871,0.00043775603264475954,0.0077821750001021,0.0098756970000977,0.05002765741562205,210.80131386077002,6.684338483309542,192.78859519869255,224.74343520348248
"gamma(3.141592653589793,2.718281828459045)",210,kruskal,0.012102290819948349,0.0010768070234222155,0.0107706550006696,0.0169803310000133,0.08897547079659512,210.80131386077005,6.684338483309541,192.7885951986926,224.74343520348256
"gamma(3.141592653589793,2.718281828459045)",220,prim,0.010190437109977161,0.00055210648553823,0.0089893979993576,0.0114410020005379,0.05417888159063153,217.58126176817052,5.147971680242502,205.9302863884696,235.35980512149465
"gamma(3.141592653589793,2.718281828459045)",220,kruskal,0.014478374409982236,0.0012498328260794212,0.0125931200000195,0.0196114290001787,0.0863241128242763,217.58126176817052,5.147971680242499,205.9302863884696,235.35980512149456
"gamma(3.141592653589793,2.718281828459045)",230,prim,0.01190426016997658,0.00047395895012669885,0.0107672330004788,0.0146626160003506,0.03981422981010262,222.9119237322858,5.8020158466621865,208.87929016237257,239.63108444334148
"gamma(3.141592653589793,2.718281828459045)",230,kruskal,0.016826273769984204,0.0008071484083867182,0.0154278769996381,0.02019677699991,0.047969527859849856,222.9119237322858,5.8020158466621785,208.87929016237263,239.6310844433414
"gamma(3.141592653589793,2.718281828459045)",240,prim,0.011891095599985371,0.00042311270127459277,0.011427243000071,0.013139843999852,0.035582314322249106,229.59959140982755,5.651547569235535,216.33454750538303,247.5418870566055
"gamma(3.141592653589793,2.718281828459045)",240,kruskal,0.018523627290041943,0.0008050765012953355,0.0168044679994636,0.0204959109996707,0.04346214100993783,229.59959140982744,5.651547569235531,216.3345475053832,247.5418870566056
"gamma(3.141592653589793,2.718281828459045)",250,prim,0.013866213350011045,0.0004920813018788262,0.0125293529999908,0.0161990759997934,0.03548779248218002,234.72135195473896,5.579591466660279,221.50306857312896,249.18248671597888
"gamma(3.141592653589793,2.718281828459045)",250,kruskal,0.020365111609953558,0.0015310519171918642,0.0184949309996227,0.0275198790004651,0.0751801387841918,234.72135195473896,5.579591466660291,221.50306857312896,249.182486715979
"gamma(3.141592653589793,2.718281828459045)",260,prim,0.01480583140001722,0.000513433718541799,0.0133507680002367,0.0162793240006067,0.03467780394562658,240.49903632959152,6.01945369824388,227.5623883036076,255.8300022907166
"gamma(3.141592653589793,2.718281828459045)",260,kruskal,0.02236186302001438,0.0010399652440125197,0.0203961759998492,0.025233522000235,0.04650619865982217,240.49903632959155,6.019453698243877,227.56238830360752,255.8300022907165
"gamma(3.141592653589793,2.718281828459045)",270,prim,0.015724735040021132,0.0004639634254008712,0.0145097309996344,0.0171200160002626,0.02950532547734729,247.17707079439734,5.998354301450353,231.45097239712956,266.34393104624274
"gamma(3.141592653589793,2.718281828459045)",270,kruskal,0.0236402887700387,0.002360514186372536,0.0217234600004303,0.0417771990005348,0.09985132623947521,247.17707079439734,5.998354301450336,231.45097239712968,266.3439310462425
"gamma(3.141592653589793,2.718281828459045)",280,prim,0.017104636049989443,0.0004147280199060922,0.0155494029995679,0.0185011469993696,0.02424652700554527,253.1531721302749,6.205478517932461,237.1493724923662,274.3665793820202
"gamma(3.141592653589793,2.718281828459045)",280,kruskal,0.026569129259996726,0.0017274938182328323,0.0245480910007245,0.0360437780000211,0.06501883450255927,253.1531721302749,6.2054785179324385,237.14937249236635,274.36657938201984
"gamma(3.141592653589793,2.718281828459045)",290,prim,0.017971502929958614,0.00047906630213970637,0.0162967149999531,0.0197196150002127,0.0266569971363441,258.44017759047733,6.799775051065483,242.72517816175207,279.1075949557156
"gamma(3.141592653589793,2.718281828459045)",290,kruskal,0.0288979485799518,0.0010885793327008522,0.0268841739998606,0.0326295389995721,0.03766977886645087,258.44017759047733,6.799775051065485,242.72517816175224,279.10759495571574
"gamma(3.141592653589793,2.718281828459045)",300,prim,0.019235589430045316,0.0006384399538426713,0.0176554970003053,0.0225288809997437,0.033190558374335564,264.81558226606285,6.849534961063977,248.62178491823752,282.71280247616903
"gamma(3.141592653589793,2.718281828459045)",300,kruskal,0.031109934459991516,0.0013952536966082237,0.029181496000092,0.03777754299972,0.044849136484121165,264.81558226606285,6.849534961063962,248.62178491823764,282.71280247616926
"beta(3.141592653589793,2.718281828459045)",10,prim,2.7710600024875022e-05,1.557411632002451e-06,2.5631999960751276e-05,3.624800046964083e-05,0.0562027394067399,2.5196040167744145,0.3059048967864243,1.7271544250654889,3.2533969395449938
"beta(3.141592653589793,2.718281828459045)",10,kruskal,2.125792000697402e-05,2.5371861139847605e-06,1.89969996426953e-05,3.485100023681298e-05,0.11935251017749592,2.5196040167744145,0.30590489678642435,1.7271544250654889,3.2533969395449938
"beta(3.141592653589793,2.718281828459045)",20,prim,9.472154002650866e-05,3.6360481434901765e-06,8.876899937604321e-05,0.0001083960005416,0.038386708477001076,4.095358714185663,0.3385982156394254,3.307524243704788,4.940244433073214
"beta(3.141592653589793,2.718281828459045)",20,kruskal,7.746419003524302e-05,4.872132156389506e-06,6.95630005793646e-05,0.0001001540003926,0.06289528302268295,4.095358714185663,0.3385982156394253,3.307524243704788,4.940244433073213
"beta(3.141592653589793,2.718281828459045)",30,prim,0.00020443954002070404,9.797433148273059e-06,0.0001923460004036,0.0002594640000097,0.04792337699097176,5.399359701987985,0.3858035273920775,4.313456199255528,6.739353411656717
"beta(3.141592653589793,2.718281828459045)",30,kruskal,0.000178791300022513,1.722030549131132e-05,0.0001620339999135,0.0002862139999706,0.0963151198584214,5.399359701987985,0.38580352739207757,4.313456199255526,6.739353411656717
"beta(3.141592653589793,2.718281828459045)",40,prim,0.00036063610004925394,1.4991329270033449e-05,0.0003287469999122,0.0003920250001101,0.04156913095495988,6.494774194419281,0.4284616938910625,5.514523677994148,7.765358851950593
"beta(3.141592653589793,2.718281828459045)",40,kruskal,0.00032440685993601705,2.460239812814616e-05,0.0002971089998027,0.0004622169999493,0.07583809458591136,6.494774194419281,0.42846169389106237,5.514523677994148,7.765358851950589
"beta(3.141592653589793,2.718281828459045)",50,prim,0.000554542749978227,7.193226964138534e-05,0.000495600999784,0.0008835749995341,0.1297145614909033,7.553757117646341,0.42839351400586495,6.5362865818134335,8.492338497546926
"beta(3.141592653589793,2.718281828459045)",50,kruskal,0.0005859835999853621,0.00012326998206079997,0.000476883000374,0.0011889249999512,0.2103642184932808,7.553757117646342,0.42839351400586506,6.536286581813433,8.492338497546925
"beta(3.141592653589793,2.718281828459045)",60,prim,0.000776357590038918,6.163557226855698e-05,0.0006486250003945,0.0009928079998644,0.079390699671613,8.620080836360591,0.5326405092845061,7.114244586882629,9.851645497076438
"beta(3.141592653589793,2.718281828459045)",60,kruskal,0.000937860160047371,0.0002618498180449303,0.000675794000017,0.0020648870004151,0.27919921241958323,8.620080836360591,0.532640509284506,7.11424458688263,9.851645497076438
